company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,city,state,region,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score,job_title_norm,pay_range,min,max,per,num_salaries,asian_rating,black_or_african_american_rating,caregivers_rating,heterosexual_rating,hispanic_or_latinx_rating,indigenous_american_or_alaska_native_rating,lgbtq_rating,men_rating,middle_eastern_rating,non_veterans_rating,not_a_parent_or_caregiver_rating,parents_guardians_rating,people_with_disabilities_rating,people_without_disabilities_rating,transgender_and_or_non_binary_rating,veterans_rating,white_rating,women_rating,n_real_ratings
OhioHealth,Healthcare,Nurse,1,4.0,"Apr 22, 2024",Good Place,Nurse,Current employee,,positive,positive,positive,Stable place to work. Feel Supported.,Pay could be better though,,,,Stable place to work. Feel Supported. Pay could be better though,0.8879559636116028,0.9649011492729188,0.0785041078925132,0.4554640352725982,0.0501763448119163,0.019306106492877,0.0268191583454608,0.0003098069573752,0.984289050102234,0.3386718810943421,2.011718202382326,nurse,$66K - $95K /yr,66000.0,95000.0,yr,18.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,1,3.0,"Mar 13, 2023",Rating,Nurse,Current employee,"Columbus, OH",,,,Flexibility to work 8 or 10 hour days.,Very archaic in regards to employees/working remote. Have to choose between using your time away pay for illness or vacation. You can’t have sick days and vacations in the same year.,Columbus,OH,Midwest,Flexibility to work 8 or 10 hour days. Very archaic in regards to employees/working remote. Have to choose between using your time away pay for illness or vacation. You can’t have sick days and vacations in the same year.,0.0104992296546697,0.1166277825832367,0.0977374464273452,0.0379900373518466,0.0330460891127586,0.389848381280899,0.1510588973760604,0.0393380261957645,0.5283803343772888,0.6356318164616823,0.2018634560517966,nurse,$66K - $95K /yr,66000.0,95000.0,yr,18.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,1,5.0,"Nov 11, 2022",Great company!,Nurse,"Current employee, more than 5 years","Ontario, OH",positive,positive,positive,Great management and availability for personal growth.,No down sides. My experience with OhioHealth has been positive.,Ontario,OH,Midwest,Great management and availability for personal growth. No down sides. My experience with OhioHealth has been positive.,0.9911826848983764,0.98491770029068,0.988312005996704,0.74282306432724,0.0156939700245857,0.000352783157723,9.368542669108136e-05,5.308823892846704e-05,0.0011473522754386,-0.3587707573824445,2.7795780152082443,nurse,$66K - $95K /yr,66000.0,95000.0,yr,18.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,2,3.0,"Jan 3, 2022",Average,Nurse,"Current employee, more than 5 years","Dublin, OH",,,,Great manager. Clean facility in Dublin,Upper management is clueless how to retain employees or does not care,Dublin,OH,Midwest,Great manager. Clean facility in Dublin Upper management is clueless how to retain employees or does not care,0.0015384792350232,0.1769994646310806,0.0080154845491051,0.0121686914935708,0.0033668221440166,0.9827465415000916,0.0039786798879504,0.9691722393035888,0.0346204973757267,0.993689089838881,0.1912875849520787,nurse,$66K - $95K /yr,66000.0,95000.0,yr,18.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,2,5.0,"Oct 18, 2021",Ohiohealth reciew,Nurse,Current employee,,,,,Good salary and the people are very smart,Pay could be much better,,,,Good salary and the people are very smart Pay could be much better,0.1002683117985725,0.205235093832016,0.0059424513019621,0.0222769305109977,0.0018045408651232,0.0145122902467846,0.0007503170636482,0.0008710752590559,0.908208191394806,0.4527610359073151,0.3001152512151748,nurse,$66K - $95K /yr,66000.0,95000.0,yr,18.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,2,5.0,"Sep 18, 2020",Nurse,Nurse,Former employee,"Columbus, OH",,,,"good pay, coworkers, staff was easy to work with",commute and hours vary and were difficult with schedule,Columbus,OH,Midwest,"good pay, coworkers, staff was easy to work with commute and hours vary and were difficult with schedule",0.9361150860786438,0.994800865650177,0.4241671860218048,0.0646291822195053,0.0049914168193936,0.0004506764817051,0.00013473299623,8.990195783553645e-05,0.0002435568603686,-0.0280442278490227,1.9574426598846912,nurse,$66K - $95K /yr,66000.0,95000.0,yr,18.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,2,5.0,"Feb 7, 2020",great Company,Nurse,"Current employee, more than 1 year",,positive,positive,,Company cares about the employees and works to make it a great expereince,I don't have any negatives,,,,Company cares about the employees and works to make it a great expereince I don't have any negatives,0.9978818893432616,0.9890552759170532,0.5013509392738342,0.8052229881286621,0.0015468999044969,0.0009521501488052,0.000113347727165,3.198792546754703e-05,0.0048755118623375,-0.398408146440488,2.592059403657913,nurse,$66K - $95K /yr,66000.0,95000.0,yr,18.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,2,2.0,"Sep 20, 2018",Medically broke,Nurse,"Current employee, more than 10 years",,negative,neutral,neutral,"I make decent money. But I lose it in my benefit ""package"". Between health insurance, dental insurance, vision, etc, well over $1000 a month.","Anyone that has ever worked for a factory or public entity will understand how horrendous our health insurance is. For a medical company, it's pathetic. I pay well over $500 a month, have a $3000 deductible and pay a great deal out of pocket for just about everything. So basically, as a generally healthy person, I pay roughly $6000 a year with an over $3000 deductable. In other words, since I literally never spend $9000 a year on health issues, I am spending a ridiculous amount for something I never use. There are no ""freebies"" at all for employees in regards to illness. Only prevention. For instance, I worked at Mansfield prior to the Ohiohealth takeover and if you visited the ER and had to be admitted, your admission was covered 100%. I get that healthcare is changing, but our insurance is pathetic compared to non health care entities. Talk to any employee of a major factory or a public city/state job and you will understand the difference. Ohiohealth really should be embarrassed by their health insurance package. I'm not clear why employees think the leave package and vacation time is ""amazing"". Earning 1 day a month as a full time employee is hardly ""amazing"" or nearly comparable to many other companies.",,,,"I make decent money. But I lose it in my benefit ""package"". Between health insurance, dental insurance, vision, etc, well over $1000 a month. Anyone that has ever worked for a factory or public entity will understand how horrendous our health insurance is. For a medical company, it's pathetic. I pay well over $500 a month, have a $3000 deductible and pay a great deal out of pocket for just about everything. So basically, as a generally healthy person, I pay roughly $6000 a year with an over $3000 deductable. In other words, since I literally never spend $9000 a year on health issues, I am spending a ridiculous amount for something I never use. There are no ""freebies"" at all for employees in regards to illness. Only prevention. For instance, I worked at Mansfield prior to the Ohiohealth takeover and if you visited the ER and had to be admitted, your admission was covered 100%. I get that healthcare is changing, but our insurance is pathetic compared to non health care entities. Talk to any employee of a major factory or a public city/state job and you will understand the difference. Ohiohealth really should be embarrassed by their health insurance package. I'm not clear why employees think the leave package and vacation time is ""amazing"". Earning 1 day a month as a full time employee is hardly ""amazing"" or nearly comparable to many other companies.",0.1699397563934326,0.3488399088382721,0.2825100719928741,0.2260395139455795,0.0722016468644142,0.4647542536258697,0.2242711335420608,0.1943969130516052,0.9192388653755188,0.9545976277440786,0.7870793975889683,nurse,$66K - $95K /yr,66000.0,95000.0,yr,18.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,3,2.9,"Jan 4, 2012",It is a great place to work.,Nurse,Former employee,"Columbus, OH",positive,positive,,The pay is very good. After working at many hospitals in my career Ohio Health by far is the best. Very easy to transfer to other jobs.,Most Ohiohealth hospitals in Columbus are very large. For some people this might be a problem. The health bennefits could be better.,Columbus,OH,Midwest,The pay is very good. After working at many hospitals in my career Ohio Health by far is the best. Very easy to transfer to other jobs. Most Ohiohealth hospitals in Columbus are very large. For some people this might be a problem. The health bennefits could be better.,0.2346612513065338,0.7575971484184265,0.2646287381649017,0.2251485735177993,0.0535182803869247,0.0828919187188148,0.0760824158787727,0.0785946920514106,0.2972651422023773,0.233022715896368,1.2347688861191273,nurse,$66K - $95K /yr,66000.0,95000.0,yr,18.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,1,4.0,"Apr 24, 2026",Great place to work,Nurse practitioner,Current employee,"Columbus, OH",,,,Decent pay. No major complaints.,Many changes lately regarding patient access. Management focuses on a problem that happens at one practice and wants to apply it to all.,Columbus,OH,Midwest,Decent pay. No major complaints. Many changes lately regarding patient access. Management focuses on a problem that happens at one practice and wants to apply it to all.,0.0124413864687085,0.1997501999139785,0.0127404388040304,0.4171706140041351,0.0309602096676826,0.5491214990615845,0.0141312321648001,0.0061076548881828,0.029737027361989,0.1212491730693727,0.5283294196706265,nurse practitioner,$129K - $167K /yr,129000.0,167000.0,yr,38.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,1,5.0,"Apr 7, 2026","Great managers and work-life balance, but low pay",Nurse practitioner,Current employee,"Athens, OH",positive,,,"Work life balance, great managers",Pay is lower than most,Athens,OH,Midwest,"Work life balance, great managers Pay is lower than most",0.9823784232139589,0.9794875979423524,0.9927748441696168,0.0096414694562554,0.0002784234238788,0.001078667701222,7.384084892692044e-05,3.461474261712283e-05,0.8959835171699524,0.4440103234956041,2.2198899395298213,nurse practitioner,$129K - $167K /yr,129000.0,167000.0,yr,38.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,1,3.0,"Aug 18, 2025",Reward hard work,Nurse practitioner,"Current employee, more than 5 years",,negative,negative,neutral,Autonomy with my work. I love my patients and coworkers,"Pay is across the board, the same. There is no reward or bonus in speciality care. While I’m seeing 25/day, another APP in my practice sees 15 because they chose to.",,,,"Autonomy with my work. I love my patients and coworkers Pay is across the board, the same. There is no reward or bonus in speciality care. While I’m seeing 25/day, another APP in my practice sees 15 because they chose to.",0.8408203721046448,0.9881065487861632,0.93510502576828,0.3754130005836487,0.0317607969045639,0.0018172512063756,0.0141738401725888,0.0045722560025751,0.0460175834596157,-0.1235085171065293,2.3678340911865234,nurse practitioner,$129K - $167K /yr,129000.0,167000.0,yr,38.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,1,4.0,"Nov 30, 2024",Good place to work,Nurse practitioner,"Former employee, less than 1 year",,,,,Great management and support staff!,Role wasn't exactly what I expected it to be.,,,,Great management and support staff! Role wasn't exactly what I expected it to be.,0.9689991474151612,0.8496471047401428,0.2186688631772995,0.0675656273961067,0.080022819340229,0.180901899933815,0.0335650406777858,0.0024899626150727,0.0802013128995895,0.1915959292091429,1.7364051174372437,nurse practitioner,$129K - $167K /yr,129000.0,167000.0,yr,38.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,1,5.0,"Aug 5, 2023",Review,Nurse practitioner,"Current employee, more than 1 year","Columbus, OH",,,,Great environment to work in,No cons at all here,Columbus,OH,Midwest,Great environment to work in No cons at all here,0.9736913442611694,0.9929887056350708,0.8689658641815186,0.6498684883117676,0.0012992832344025,0.0004186018777545,3.2242827728623524e-05,2.8693048079730943e-05,0.0011274717980995,-0.3231401555403863,2.645141512155533,nurse practitioner,$129K - $167K /yr,129000.0,167000.0,yr,38.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,2,4.0,"Oct 19, 2022",History,Nurse practitioner,Former employee,,positive,positive,,Worked with good people and learned.,Worked at minimal staffing a lot of times.,,,,Worked with good people and learned. Worked at minimal staffing a lot of times.,0.9941657185554504,0.8582712411880493,0.4652809798717499,0.3636730313301086,0.0535330660641193,0.001948790391907,0.0010046106763184,0.003120168345049,0.0064301509410142,-0.1349325506016612,2.1092907935380936,nurse practitioner,$129K - $167K /yr,129000.0,167000.0,yr,38.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,2,5.0,"Mar 15, 2022",Love OhioHealth,Nurse practitioner,Current employee,,,,,Great company and great community,Low end of pay scale,,,,Great company and great community Low end of pay scale,0.993573009967804,0.9260141253471376,0.6097208261489868,0.7057192325592041,0.0028085994999855,0.0077203516848385,0.0001957526255864,0.0016362803289666,0.9180533289909364,0.1131475664733443,2.505343720316887,nurse practitioner,$129K - $167K /yr,129000.0,167000.0,yr,38.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,2,4.0,"Oct 10, 2021",NP specialty,Nurse practitioner,"Current employee, more than 8 years","Mansfield, OH",positive,positive,positive,"Good working environment, Reimbursements for CE.",No RVU offered for specialty,Mansfield,OH,Midwest,"Good working environment, Reimbursements for CE. No RVU offered for specialty",0.9913580417633056,0.9758171439170836,0.9027949571609496,0.387851357460022,0.0053480467759072,0.0002136741386493,0.000396063493099,2.2497302779811434e-05,0.0002281873894389,-0.1892864007395474,2.4616216719150543,nurse practitioner,$129K - $167K /yr,129000.0,167000.0,yr,38.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
OhioHealth,Healthcare,Nurse,2,5.0,"May 18, 2021",lots of opportunities,Nurse practitioner,Current employee,"Columbus, OH",positive,positive,positive,"Evidence-based practice, supportive environment, lots of options for positions as a bedside nurse.","a large corporation, feel like a number",Columbus,OH,Midwest,"Evidence-based practice, supportive environment, lots of options for positions as a bedside nurse. a large corporation, feel like a number",0.3710916042327881,0.8317288160324097,0.4812036156654358,0.0266468580812215,0.0001342760078841,0.0012256690533831,2.164185934816487e-05,2.2845340936328284e-05,0.0001765199995134,-0.012488562978433,1.3706344706006348,nurse practitioner,$129K - $167K /yr,129000.0,167000.0,yr,38.0,4.3,4.1,3.0,4.0,3.9,3.5,3.4,4.0,3.7733333333333334,3.9,4.1,3.8,3.3,4.0,3.7733333333333334,3.4,3.7733333333333334,3.9,15.0
