company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score
College Achieve Public Schools,Education,Teacher,2,1.0,"Apr 14, 2022","Just look away, look away, look away...",Teacher,"Former employee, less than 1 year","Plainfield, NJ",negative,negative,negative,"Teachers genuinely LOVE their job, and you can see it! The positive ""vibes"" definitely rubs off, but the cons outweighs any benefits...","This job is demanding, and requires way too much work outside of contract hours. Weekly lesson plans are required to be submitted. I was never required by prior districts to do this so this is still odd to me. Payroll did not enroll me into the NJ Pension Funds until January which is the middle of the school year, and therefore, my paycheck was slashed drastically in January because they were taking out what I owed for the six months I wasn't enrolled, and on top of that the premium for the current month. In other words, about $500-$600 were taken off each paycheck for three months which as a person who lives paycheck to paycheck isn't quite ideal!!! I should have been enrolled earlier, and when they enrolled me back in October, I should have at least gotten a WARNING in October, and I could of saved money from October to December to even myself out from January to March but no one warned me!!! This has never happened to me before in any other district. Extended School Day (7:15AM-4PM). Extended School Year (August-June). No REAL Salary Schedule. I was verbally told roughly some numbers during the interview, but I wouldn't know how much I'll be earning with a +30 if I decide to get my +30. I would rather want a salary schedule. Teacher contracts are 10 months, meaning no pay in the Summer. Students were underserviced (ESL & SPED) in prior years making students a bit more needy, and more explicit teaching is required. TOTALLY SCREWED UP THE SUMMER PAY for SUMMER SCHOOL. They basically kept saying ""Sorry, Sorry, Sorry"", but no money was seen until almost the end of Summer School after I sent a nasty email, and magically, money came through, but I had to pick it up at the physical school during the Summer, when I was working virtually. Then they promised Teachers a ""gift card"" to pretty much say ""sorry"" some more as a ""bonus"", and never contacted me personally about the gift card, knowing damn well I needed money, and then it made it seem as if it was my fault that I didn't pick up my ""gift card""?! Heres, another story...In January of 2022, I needed a work verification form because I went to another state, and contacted this school again. LONG BEHOLD, 4 months later in April, I realize that they never sent the form because my current state verified they never received anything from this school! I contacted them again, and all they said was ""Sorry for the delays"" like are you kidding me? 4 months later, and I still don't got the work verification form from this school. Other remarks that makes this place even worse: I asked for more money before I left the school at the end of the school year, and even gave them a position proposal where I obviously would qualify for the job position I proposed since I wanted more pay. It was never discussed, and in fact, actually ignored, and after I quit, I found out they created a similar position I PROPOSED to them, and gave it to someone else. How nice huh? GLAD I LEFT! I was only being used.","Teachers genuinely LOVE their job, and you can see it! The positive ""vibes"" definitely rubs off, but the cons outweighs any benefits... This job is demanding, and requires way too much work outside of contract hours. Weekly lesson plans are required to be submitted. I was never required by prior districts to do this so this is still odd to me. Payroll did not enroll me into the NJ Pension Funds until January which is the middle of the school year, and therefore, my paycheck was slashed drastically in January because they were taking out what I owed for the six months I wasn't enrolled, and on top of that the premium for the current month. In other words, about $500-$600 were taken off each paycheck for three months which as a person who lives paycheck to paycheck isn't quite ideal!!! I should have been enrolled earlier, and when they enrolled me back in October, I should have at least gotten a WARNING in October, and I could of saved money from October to December to even myself out from January to March but no one warned me!!! This has never happened to me before in any other district. Extended School Day (7:15AM-4PM). Extended School Year (August-June). No REAL Salary Schedule. I was verbally told roughly some numbers during the interview, but I wouldn't know how much I'll be earning with a +30 if I decide to get my +30. I would rather want a salary schedule. Teacher contracts are 10 months, meaning no pay in the Summer. Students were underserviced (ESL & SPED) in prior years making students a bit more needy, and more explicit teaching is required. TOTALLY SCREWED UP THE SUMMER PAY for SUMMER SCHOOL. They basically kept saying ""Sorry, Sorry, Sorry"", but no money was seen until almost the end of Summer School after I sent a nasty email, and magically, money came through, but I had to pick it up at the physical school during the Summer, when I was working virtually. Then they promised Teachers a ""gift card"" to pretty much say ""sorry"" some more as a ""bonus"", and never contacted me personally about the gift card, knowing damn well I needed money, and then it made it seem as if it was my fault that I didn't pick up my ""gift card""?! Heres, another story...In January of 2022, I needed a work verification form because I went to another state, and contacted this school again. LONG BEHOLD, 4 months later in April, I realize that they never sent the form because my current state verified they never received anything from this school! I contacted them again, and all they said was ""Sorry for the delays"" like are you kidding me? 4 months later, and I still don't got the work verification form from this school. Other remarks that makes this place even worse: I asked for more money before I left the school at the end of the school year, and even gave them a position proposal where I obviously would qualify for the job position I proposed since I wanted more pay. It was never discussed, and in fact, actually ignored, and after I quit, I found out they created a similar position I PROPOSED to them, and gave it to someone else. How nice huh? GLAD I LEFT! I was only being used.",0.500877857208252,0.9099963903427124,0.3872147500514984,0.9057086706161499,0.6553696990013123,0.9835972785949707,0.9775686860084534,0.9424833059310913,0.9944344162940979,2.4764991253614426,2.158543661236763
College Achieve Public Schools,Education,Teacher,3,1.0,"Jan 30, 2022",Do not go here unless you have no other choice,Teacher,"Former employee, less than 1 year","North Plainfield, NJ",negative,negative,negative,The staff is supportive and caring. The teachers are dedicated and foster a supportive community for students and learning. This school feels like a community.,The administration is out of touch and makes arbitrary decisions without notice. Excessive work expected outside of contracted hours. Zero work-life balance.,The staff is supportive and caring. The teachers are dedicated and foster a supportive community for students and learning. This school feels like a community. The administration is out of touch and makes arbitrary decisions without notice. Excessive work expected outside of contracted hours. Zero work-life balance.,0.9698265194892883,0.5617506504058838,0.003391084261238575,0.8256596326828003,0.026223840191960335,0.97974693775177,0.23427772521972656,0.04760592058300972,0.0727955773472786,0.39119000686332583,1.9100608066655695
College Achieve Public Schools,Education,Teacher,3,4.0,"Jan 15, 2021",Excellent School to work,Teacher,Current employee,"Plainfield, NJ",positive,positive,positive,Great environment and the new leadership team are awesome,at the moment I have no cons,Great environment and the new leadership team are awesome at the moment I have no cons,0.9741917252540588,0.9874761700630188,0.5851165056228638,0.8089755773544312,0.0006997296586632729,0.0011162759037688375,3.6998964787926525e-05,4.5624488848261535e-05,0.00034091633278876543,-0.40317458410572726,2.617409899830818
College Achieve Public Schools,Education,Teacher,3,4.0,"Jan 15, 2021",Working at College Achieve is Great!,Teacher,"Current employee, less than 1 year","Plainfield, NJ",positive,,positive,- Great kids,- Communication can be improved,- Great kids - Communication can be improved,0.010585039854049683,0.0006923541077412665,0.00105267483741045,0.014338281005620956,0.05527440831065178,0.027989571914076805,5.645019336952828e-05,0.001847897539846599,0.0012237816117703915,0.04987374145639478,0.01991118217119947
College Achieve Public Schools,Education,Teacher,3,5.0,"Jan 15, 2021",A wonderful community,Teacher,"Current employee, more than 3 years","Plainfield, NJ",positive,positive,positive,Great support by Admin Useful and practical Professional Developments An impactful mission The ability to make a difference.,We are a new school so sometimes we experience some growing pains,Great support by Admin Useful and practical Professional Developments An impactful mission The ability to make a difference. We are a new school so sometimes we experience some growing pains,0.9117091298103333,0.4829333424568176,0.03250410035252571,0.9759301543235779,0.0166616328060627,0.0005499827093444765,0.0002620417799334973,0.0024114835541695356,0.0002812462917063385,-0.47358545449969824,1.9149148557335138
College Achieve Public Schools,Education,Teacher,3,5.0,"Jan 15, 2021",Great Place to Learn and Work,Teacher,"Current employee, more than 1 year","Plainfield, NJ",positive,positive,positive,"Great Co-workers, Responsive Administration, Great Facility",Small capacity for student enrollment,"Great Co-workers, Responsive Administration, Great Facility Small capacity for student enrollment",0.9989773035049438,0.9963886737823486,0.8647737503051758,0.9364467859268188,0.0006306956638582051,9.010916255647317e-05,1.2887077900813892e-05,1.2708748727163766e-05,1.91386880032951e-05,-0.4676765058379715,2.8803436160087585
College Achieve Public Schools,Education,Teacher,4,5.0,"Jan 15, 2021",Good place to work,Teacher,Current employee,,positive,,positive,I love working with the teachers. They are a great bunch of people in and out of the classroom.,Still growing and getting better,I love working with the teachers. They are a great bunch of people in and out of the classroom. Still growing and getting better,0.9940456748008728,0.9523041248321533,0.9086506366729736,0.6908869743347168,0.0070755877532064915,0.00011641392484307289,0.0004285530012566596,0.0002786174591165036,0.003021558281034231,-0.33799994851869997,2.6703289300203323
College Achieve Public Schools,Education,Teacher,4,5.0,"Jan 15, 2021",Great Place to Work,Teacher,Current employee,,,,,Staff is amazing,None at this time...or for the seeable future.,Staff is amazing None at this time...or for the seeable future.,0.6103107929229736,0.7515203952789307,0.047951921820640564,0.21700045466423035,0.024723747745156288,0.0921972468495369,0.02637302316725254,0.836967945098877,0.15332572162151337,0.4776610634289682,1.395979791879654
College Achieve Public Schools,Education,Teacher,4,4.0,"Jan 15, 2021",Supportive Enviornment to work,Teacher,"Current employee, less than 1 year","Plainfield, NJ",positive,neutral,,"Caring supportive principal, dedicated collaborative staff members, nice students, coaches help you learn new teaching techniques , good benefits","Challenging work with needy students requiring long hours, many parents with language barriers, many things to learn","Caring supportive principal, dedicated collaborative staff members, nice students, coaches help you learn new teaching techniques , good benefits Challenging work with needy students requiring long hours, many parents with language barriers, many things to learn",0.9976610541343689,0.7078525424003601,0.030128905549645424,0.5575906038284302,0.10959897190332413,0.00012061191955581307,0.0003582841018214822,1.2849415725213476e-05,2.8229311283212155e-05,-0.1961569435616184,1.8893557386472821
College Achieve Public Schools,Education,Teacher,4,5.0,"May 1, 2020",Great Place to Work!,Teacher,"Current employee, more than 1 year",,positive,,,The kids are sweet. Administration is strong. Family Oriented environment. Supportive staff,Work load can be a lot sometimes.,The kids are sweet. Administration is strong. Family Oriented environment. Supportive staff Work load can be a lot sometimes.,0.9904888868331909,0.6972903609275818,0.6948078870773315,0.5614038109779358,0.5365363955497742,0.053385037928819656,0.1087939590215683,0.023660780861973763,0.011511875316500664,0.27477319724857807,2.2086138278245926
College Achieve Public Schools,Education,Teacher,4,5.0,"Apr 30, 2020",Excellent place to work,Teacher,Current employee,,positive,positive,positive,"Friendly environment, great salary, good people",More face time with principal needed.,"Friendly environment, great salary, good people More face time with principal needed.",0.9776845574378967,0.9922866821289062,0.6311408281326294,0.08677195757627487,0.0013368910877034068,0.0038531858008354902,7.669495971640572e-05,2.3997303287615068e-05,0.0009733812185004354,-0.039881333351331705,2.1061994824558496
College Achieve Public Schools,Education,Teacher,5,4.0,"Mar 10, 2020",Supportive Environment for a New Teacher,Teacher,"Current employee, less than 1 year",,positive,positive,positive,Students centered. Strong teacher development. Striving to create long lasting impact in the community. Administration constantly assessing how to improve operations for students and faculty. The use of Springboard helps to plan lessons that reflect core practices and standards.,Maintaining and sustaining parent engagement. Developing a culture of student accountability.,Students centered. Strong teacher development. Striving to create long lasting impact in the community. Administration constantly assessing how to improve operations for students and faculty. The use of Springboard helps to plan lessons that reflect core practices and standards. Maintaining and sustaining parent engagement. Developing a culture of student accountability.,0.5621637105941772,0.032723020762205124,0.043922942131757736,0.8526872396469116,0.027946123853325844,0.017940912395715714,0.005279427394270897,0.009798635728657246,0.0034193145111203194,-0.3845251682214439,1.1158227045089006
